session_id,test_version,metric
c488b456-7651-4424-8cc9-8f81ed92e0e2,2,6.691479682922363
c488b456-7651-4424-8cc9-8f81ed92e0e2,2,4.888672351837158
c488b456-7651-4424-8cc9-8f81ed92e0e2,2,4.278608798980713
c488b456-7651-4424-8cc9-8f81ed92e0e2,2,4.71736478805542
c488b456-7651-4424-8cc9-8f81ed92e0e2,2,5.489400386810303
c488b456-7651-4424-8cc9-8f81ed92e0e2,2,4.44735860824585
c488b456-7651-4424-8cc9-8f81ed92e0e2,2,4.6649017333984375
c488b456-7651-4424-8cc9-8f81ed92e0e2,2,8.046777725219727
c488b456-7651-4424-8cc9-8f81ed92e0e2,2,5.082466125488281
c488b456-7651-4424-8cc9-8f81ed92e0e2,2,5.514181613922119
c488b456-7651-4424-8cc9-8f81ed92e0e2,2,8.997310638427734
c488b456-7651-4424-8cc9-8f81ed92e0e2,2,3.720714569091797
c488b456-7651-4424-8cc9-8f81ed92e0e2,2,6.866665363311768
c488b456-7651-4424-8cc9-8f81ed92e0e2,2,3.710728168487549
c488b456-7651-4424-8cc9-8f81ed92e0e2,2,2.7253499031066895
c488b456-7651-4424-8cc9-8f81ed92e0e2,2,3.279600143432617
c488b456-7651-4424-8cc9-8f81ed92e0e2,2,6.567731857299805
c488b456-7651-4424-8cc9-8f81ed92e0e2,2,5.375654697418213
c488b456-7651-4424-8cc9-8f81ed92e0e2,2,9.12140655517578
c488b456-7651-4424-8cc9-8f81ed92e0e2,2,5.044199466705322
c488b456-7651-4424-8cc9-8f81ed92e0e2,2,3.7118349075317383
c488b456-7651-4424-8cc9-8f81ed92e0e2,2,4.182942867279053
c488b456-7651-4424-8cc9-8f81ed92e0e2,2,3.784548282623291
c488b456-7651-4424-8cc9-8f81ed92e0e2,2,4.367247104644775
c488b456-7651-4424-8cc9-8f81ed92e0e2,2,5.665149211883545
c488b456-7651-4424-8cc9-8f81ed92e0e2,2,4.387964248657227
c488b456-7651-4424-8cc9-8f81ed92e0e2,2,4.858652591705322
c488b456-7651-4424-8cc9-8f81ed92e0e2,2,5.597690105438232
c488b456-7651-4424-8cc9-8f81ed92e0e2,2,5.0566792488098145
c488b456-7651-4424-8cc9-8f81ed92e0e2,2,5.394009113311768
c488b456-7651-4424-8cc9-8f81ed92e0e2,2,4.26807165145874
c488b456-7651-4424-8cc9-8f81ed92e0e2,2,4.762555122375488
c488b456-7651-4424-8cc9-8f81ed92e0e2,2,9.06938934326172
c488b456-7651-4424-8cc9-8f81ed92e0e2,2,4.205328464508057
c488b456-7651-4424-8cc9-8f81ed92e0e2,2,6.270584583282471
c488b456-7651-4424-8cc9-8f81ed92e0e2,2,6.267980575561523
c488b456-7651-4424-8cc9-8f81ed92e0e2,2,6.5321478843688965
c488b456-7651-4424-8cc9-8f81ed92e0e2,2,5.577306747436523
c488b456-7651-4424-8cc9-8f81ed92e0e2,2,4.5114359855651855
c488b456-7651-4424-8cc9-8f81ed92e0e2,2,6.891602993011475
c488b456-7651-4424-8cc9-8f81ed92e0e2,2,5.739410877227783
c488b456-7651-4424-8cc9-8f81ed92e0e2,2,3.67973256111145
c488b456-7651-4424-8cc9-8f81ed92e0e2,2,3.5679078102111816
c488b456-7651-4424-8cc9-8f81ed92e0e2,2,7.228405952453613
c488b456-7651-4424-8cc9-8f81ed92e0e2,2,3.7206461429595943
c488b456-7651-4424-8cc9-8f81ed92e0e2,2,4.671320915222168
c488b456-7651-4424-8cc9-8f81ed92e0e2,2,6.637598037719727
c488b456-7651-4424-8cc9-8f81ed92e0e2,2,4.309858798980713
c488b456-7651-4424-8cc9-8f81ed92e0e2,2,3.58447003364563
c488b456-7651-4424-8cc9-8f81ed92e0e2,2,7.715023517608643
c488b456-7651-4424-8cc9-8f81ed92e0e2,2,3.849102735519409
c488b456-7651-4424-8cc9-8f81ed92e0e2,2,5.630822658538818
c488b456-7651-4424-8cc9-8f81ed92e0e2,2,3.7875025272369385
c488b456-7651-4424-8cc9-8f81ed92e0e2,2,4.83871603012085
c488b456-7651-4424-8cc9-8f81ed92e0e2,2,4.771315097808838
c488b456-7651-4424-8cc9-8f81ed92e0e2,2,8.543581008911133
dfb19734-6102-44df-8e11-9947e134eeb2,2,3.0427052974700928
dfb19734-6102-44df-8e11-9947e134eeb2,2,4.747857570648193
